1204015,West Side High School,WEST SIDE SCHOOL DIST(CLEBURNE),7-12,N/A,205,2,7,N/A
1204014,West Side Elementary School,WEST SIDE SCHOOL DIST(CLEBURNE),K-6,N/A,230,2,15,N/A
7509033,Western Yell Co. High School,WESTERN YELL CO. SCHOOL DIST.,7-12,N/A,188,2,9,N/A
7509030,Western Yell Co. Elem. School,WESTERN YELL CO. SCHOOL DIST.,K-6,N/A,185,2,16,N/A
1602058,Westside Middle School,WESTSIDE CONS. SCH DIST(CRAIGH,5-7,N/A,374,3,16,N/A
1602055,Westside High School,WESTSIDE CONS. SCH DIST(CRAIGH,8-12,N/A,677,3,13,N/A
1602056,Westside Elementary School,WESTSIDE CONS. SCH DIST(CRAIGH,K-4,N/A,653,3,20,N/A
3606026,Westside High School,WESTSIDE SCHOOL DIST(JOHNSON),7-12,N/A,280,2,9,N/A
3606025,Westside Elementary School,WESTSIDE SCHOOL DIST(JOHNSON),K-6,N/A,359,2,15,N/A
7304019,White Co. Central High School,WHITE CO. CENTRAL SCHOOL DIST.,7-12,N/A,321,2,9,N/A
7304018,White Co. Central Elem. School,WHITE CO. CENTRAL SCHOOL DIST.,K-6,N/A,391,2,16,N/A
3510081,White Hall Middle School,WHITE HALL SCHOOL DISTRICT,6-8,N/A,631,6,17,N/A
3510076,White Hall High School,WHITE HALL SCHOOL DISTRICT,9-12,N/A,874,6,13,N/A
3510078,Hardin Elementary School,WHITE HALL SCHOOL DISTRICT,K-5,N/A,244,6,19,N/A
3510084,Gandy Elementary School,WHITE HALL SCHOOL DISTRICT,K-5,N/A,303,6,19,N/A
3510080,Taylor Elementary School,WHITE HALL SCHOOL DISTRICT,K-5,N/A,333,6,19,N/A
3510079,Moody Elementary School,WHITE HALL SCHOOL DISTRICT,K-5,N/A,369,6,19,N/A
1505026,Wonderview High School,WONDERVIEW SCHOOL DISTRICT,7-12,N/A,193,2,7,N/A
1505025,Wonderview Elementary School,WONDERVIEW SCHOOL DISTRICT,K-6,N/A,268,2,16,N/A
1304015,Woodlawn High School,WOODLAWN SCHOOL DISTRICT,7-12,N/A,264,2,9,N/A
1304014,Woodlawn Elementary School,WOODLAWN SCHOOL DISTRICT,K-6,N/A,312,2,22,N/A
1905015,Wynne Intermediate School,WYNNE SCHOOL DISTRICT,3-5,N/A,628,4,18,N/A
1905016,Wynne Junior High School,WYNNE SCHOOL DISTRICT,6-8,N/A,627,4,16,N/A
1905017,Wynne High School,WYNNE SCHOOL DISTRICT,9-12,N/A,782,4,14,N/A
1905014,Wynne Primary School,WYNNE SCHOOL DISTRICT,K-3,N/A,597,4,19,N/A
4502006,Yellville-Summit High School,YELLVILLE-SUMMIT SCHOOL DISTRICT.,7-12,N/A,349,2,12,N/A
4502005,Yellville-Summit Elem. School,YELLVILLE-SUMMIT SCHOOL DISTRICT.,K-6,N/A,384,2,17,N/A
